,>{U+030c},COMMENT
A,Ǎ,
a,ǎ,
C,Č,
c,č,
D,Ď,
d,ď,
E,Ě,
e,ě,
G,Ǧ,
g,ǧ,
H,Ȟ,
h,ȟ,
I,Ǐ,
i,ǐ,
j,ǰ,
K,Ǩ,
k,ǩ,
L,Ľ,
l,ľ,
N,Ň,
n,ň,
O,Ǒ,
o,ǒ,
R,Ř,
r,ř,
S,Š,
s,š,
T,Ť,
t,ť,
U,Ǔ,
u,ǔ,
Z,Ž,
z,ž,
ʒ,ǯ,
ı,i̇̌,i + Dot Above + Caron
Ü,Ǚ,
ü,ǚ,
 ,ˇ,
{U+0301},{U+1dc9},Acute + Caron = Dipping Tone
